,State,CountyName,ZHVI 2003,ZHVI 2008,ZHVI 2013,ZHVI 2018,ZHVI 2019,ZHVI 2020,ZHVI 2021,ZHVI 2022,ZHVI 2023_x,ZHVF 2024-02-29,ZHVF 2024-04-30,ZHVF 2025-01-31_x,ZORI 2018,ZORI 2019,ZORI 2020,ZORI 2021,ZORI 2022,ZORI 2023_x,SizeRankMSA,Sale Listings 2019,Sale Listings 2020,Sale Listings 2021,Sale Listings 2022,Sale Listings 2023,Sales 2013,Sales 2018,Sales 2019,Sales 2020,Sales 2021,Sales 2022,Sales 2023,Days on Market 2019,Days on Market 2020,Days on Market 2021,Days on Market 2022,Days on Market 2023,New Construction 2018,New Construction 2019,New Construction 2020,New Construction 2021,New Construction 2022,New Construction 2023,Transit Rank,Transit Score_x,Transit TCI,Transit Routes,Transit Shed (sq mi),Transit percentage,Unnamed: 0,STATEFP,COUNTYFP,NatWalkInd_x,1yr pct change ZHVI,2yr pct change ZHVI,3yr pct change ZHVI_x,1yr pct change ZORI,2yr pct change ZORI,3yr pct change ZORI_x,1yr pct change Sales,2yr pct change Sales,3yr pct change Sales_x,1yr pct change Sale Listings,2yr pct change Sale Listings,3yr pct change Sale Listings_x,1yr pct change Days on Market,2yr pct change Days on Market,3yr pct change Days on Market_x,1yr pct change New Construction,2yr pct change New Construction,3yr pct change New Construction_x,ZORI 2023_y,ZHVI 2023_y,ZHVF 2025-01-31_y,Transit Score_y,NatWalkInd_y,3yr pct change ZHVI_y,3yr pct change ZORI_y,3yr pct change Sale Listings_y,3yr pct change Sales_y,3yr pct change Days on Market_y,3yr pct change New Construction_y,km2cluster_x,km3cluster_x,km4cluster_x,km5cluster_x,km6cluster_x,km7cluster_x,km8cluster_x,km9cluster_x,km10cluster_x,agg2cluster_x,agg3cluster_x,agg4cluster_x,agg5cluster_x,agg6cluster_x,agg7cluster_x,agg8cluster_x,agg9cluster_x,agg10cluster_x,ZORI 2023,ZHVI 2023,ZHVF 2025-01-31,Transit Score,NatWalkInd,3yr pct change ZHVI,3yr pct change ZORI,3yr pct change Sale Listings,3yr pct change Sales,3yr pct change Days on Market,3yr pct change New Construction,km2cluster_y,km3cluster_y,km4cluster_y,km5cluster_y,km6cluster_y,km7cluster_y,km8cluster_y,km9cluster_y,km10cluster_y,agg2cluster_y,agg3cluster_y,agg4cluster_y,agg5cluster_y,agg6cluster_y,agg7cluster_y,agg8cluster_y,agg9cluster_y,agg10cluster_y
1211,MN,Ramsey County,175803.61448826164,196806.60604423608,169545.1398062271,239515.52304089573,249067.7769161806,261015.13820251028,288382.6018844217,306678.1197185602,305848.2870780708,0.0368421052631579,0.5210526315789474,1.294736842105263,1209.9621136001306,1252.3285761895677,1276.3638035365047,1282.4906514465706,1365.4519609720705,1415.8214717328558,16.0,13697.25,12149.833333333334,10140.666666666666,8983.833333333334,7853.0,5123.666666666667,5345.083333333333,5358.75,5545.25,6049.833333333333,4629.166666666667,3558.666666666666,47.583333333333336,40.666666666666664,26.916666666666668,28.66666666666667,36.583333333333336,559.75,511.91666666666674,545.9166666666666,602.3333333333334,526.0,439.66666666666674,1474.1666666666667,3.8333333333333335,2.6166666666666667,3.5,21.0,0.0305,16033.0,27.0,123.0,13.18744804651621,-0.004487008641132279,0.05675220187933687,0.16874117149628967,0.032104234562503935,0.07310119058583878,0.08109797724985068,-0.23125112511251136,-0.4117744290476322,-0.35824955292066785,-0.12587425560729465,-0.22559332062323315,-0.35365368523573715,0.27616279069767447,0.35913312693498456,-0.10040983606557366,-0.16413181242078576,-0.27006087437742116,-0.19462677453823835,1415.8214717328558,305848.2870780708,1.294736842105263,3.8333333333333335,13.18744804651621,0.16874117149628967,0.08109797724985068,-0.35365368523573715,-0.35824955292066785,-0.10040983606557366,-0.19462677453823835,0,2,1,1,3,6,4,2,7,0,0,1,1,1,1,1,0,3,1415.8214717328558,305848.2870780708,1.294736842105263,3.8333333333333335,13.18744804651621,0.16874117149628967,0.08109797724985068,-0.35365368523573715,-0.35824955292066785,-0.10040983606557366,-0.19462677453823835,0,2,1,1,3,6,4,2,7,0,0,1,1,1,1,1,0,3
1233,NY,Rensselaer County,131454.8327891809,188719.8682379669,171980.40429392105,192323.50405516988,198896.7206595682,210357.85057864423,239981.2536323516,265456.72235412424,274455.964423423,0.15416666666666667,1.0708333333333333,2.404166666666667,946.7523513909741,968.0373149192447,1004.5644235653998,1126.4275117166903,1222.5693114774283,1282.9471779222147,64.0,2786.1666666666665,1947.1666666666667,2263.5833333333335,2182.0,1722.9166666666667,500.0,675.25,610.6666666666666,626.1666666666666,940.25,836.5833333333334,696.25,65.75,56.75,28.416666666666668,28.25,30.5,28.5,18.666666666666668,21.916666666666668,57.333333333333336,39.416666666666664,24.166666666666668,374.0,6.9,5.3,5.0,19.0,0.081,23922.0,36.0,83.0,10.121333333344001,0.03383369926646652,0.14327274348557714,0.3053375854641392,0.04938604779128803,0.13895227573675498,0.2771178710159562,-0.16774579141348744,-0.2595054506780112,0.11192440777215869,-0.210395661472655,-0.23885432389647684,-0.11516733715655225,0.07964601769911504,0.0733137829912023,-0.46255506607929514,-0.38689217758985195,-0.5784883720930233,0.1026615969581749,1282.9471779222147,274455.964423423,2.404166666666667,6.9,10.121333333344001,0.3053375854641392,0.2771178710159562,-0.11516733715655225,0.11192440777215869,-0.46255506607929514,0.1026615969581749,1,2,0,3,0,5,1,8,4,0,2,0,0,5,2,0,4,9,1282.9471779222147,274455.964423423,2.404166666666667,6.9,10.121333333344001,0.3053375854641392,0.2771178710159562,-0.11516733715655225,0.11192440777215869,-0.46255506607929514,0.1026615969581749,1,2,0,3,0,5,1,8,4,0,2,0,0,5,2,0,4,9
1242,SC,Richland County,121017.63101727652,141935.1830537357,121245.27271568759,141976.59685734284,149379.8497527701,160484.54916387016,183467.8385598643,210374.10339698225,219774.1605608687,0.2733333333333334,1.1133333333333333,4.166666666666667,1006.2602489719714,1054.4208465708098,1088.7271684417124,1209.085910683589,1330.286692964987,1429.4476912864,72.0,3929.5833333333335,2828.3333333333335,2074.3333333333335,1937.4166666666667,2078.4166666666665,823.9166666666666,1241.8333333333333,1213.0,1282.0,1518.3333333333333,1299.0833333333333,971.1666666666666,85.16666666666667,65.66666666666667,27.818181818181817,30.666666666666668,35.916666666666664,172.41666666666666,131.83333333333334,144.5,197.91666666666666,198.25,222.83333333333334,1120.2,4.66,1.9200000000000004,7.8,19.0,0.013500000000000002,35648.0,45.0,79.0,10.587074829910206,0.047429245963331514,0.20466709326972038,0.3840050050924966,0.08023385393811203,0.21120129774016208,0.3436788279381163,-0.25242157931875037,-0.36037321624588364,-0.24245969838793555,0.07277732375586035,0.001968503937007728,-0.2651443724219211,0.17119565217391292,0.29112200435729846,-0.45304568527918787,0.1240016813787306,0.12589473684210536,0.5420991926182238,1429.4476912864,219774.1605608687,4.166666666666667,4.66,10.587074829910206,0.3840050050924966,0.3436788279381163,-0.2651443724219211,-0.24245969838793555,-0.45304568527918787,0.5420991926182238,1,2,0,3,0,1,7,4,1,0,2,0,0,0,5,2,2,2,1429.4476912864,219774.1605608687,4.166666666666667,4.66,10.587074829910206,0.3840050050924966,0.3436788279381163,-0.2651443724219211,-0.24245969838793555,-0.45304568527918787,0.5420991926182238,1,2,0,3,0,1,7,4,1,0,2,0,0,0,5,2,2,2
1246,NY,Richmond County,296441.83148406836,420256.62920491217,382910.5252943682,545478.9706752945,570923.6138201059,574662.0827278206,590027.326925604,635791.9967799094,640250.3698104963,0.19166666666666668,0.5583333333333333,1.6583333333333332,,,1661.8394103270618,1719.1460593188283,1818.969581074787,2016.4410888438058,1.0,87222.08333333333,75304.16666666667,65572.66666666667,54850.833333333336,43696.666666666664,13361.0,17281.666666666668,16617.083333333332,16798.166666666668,21669.25,17893.333333333332,11924.166666666666,92.0,83.25,67.41666666666667,58.166666666666664,61.416666666666664,531.5833333333334,495.25,555.8333333333334,573.8333333333334,492.25,367.5,1.0,9.6,34.3,20.0,42.0,0.59,23923.0,36.0,85.0,13.640532544056212,0.006963858621391446,0.08520916605096325,0.1150243621184006,0.1147202275683655,0.204187806235297,0.25242736397662363,-0.3335972429210134,-0.4497194565263373,-0.29015071089106953,-0.20335455249844284,-0.3336146158460334,-0.41973109057710406,0.055873925501432664,-0.08899876390605695,-0.2622622622622623,-0.25342813610970033,-0.3595701423177462,-0.3388305847076462,2016.4410888438058,640250.3698104963,1.6583333333333332,9.6,13.640532544056212,0.1150243621184006,0.25242736397662363,-0.41973109057710406,-0.29015071089106953,-0.2622622622622623,-0.3388305847076462,0,0,2,4,1,4,2,7,6,1,1,3,3,3,3,3,3,1,2016.4410888438058,640250.3698104963,1.6583333333333332,9.6,13.640532544056212,0.1150243621184006,0.25242736397662363,-0.41973109057710406,-0.29015071089106953,-0.2622622622622623,-0.3388305847076462,0,0,2,4,1,4,2,7,6,1,1,3,3,3,3,3,3,1
1253,CA,Riverside County,224484.15358824396,292790.2643209225,229820.75647302813,357556.74440526933,370804.04986689327,391872.70711934206,471653.0808345284,561247.699650246,558368.8851216785,0.1338235294117647,0.5176470588235295,3.6882352941176473,1721.8149677040058,1813.1618535462328,1893.827574584192,2240.322974488735,2603.730605282797,2613.2579690617818,13.0,20705.166666666668,15008.583333333334,11496.916666666666,12906.25,11570.916666666666,5625.583333333333,5533.166666666667,5517.833333333333,5778.75,6761.75,4972.083333333333,3743.6666666666665,56.916666666666664,45.0,22.25,29.416666666666668,45.0,455.0833333333333,239.91666666666666,225.25,196.27272727272728,295.4166666666667,317.75,1585.6964285714287,3.5714285714285716,2.2339285714285713,2.9642857142857144,12.839285714285714,0.01425,1427.0,6.0,65.0,10.72928802603204,-0.004293187842226211,0.18332206267337123,0.4234730059587426,0.029307261872415627,0.15727465630794096,0.39805319484873636,-0.24706276711639988,-0.44634648328218784,-0.35216670271829265,-0.10346408393866026,0.0064365083391923926,-0.22904671215915345,0.5297450424929178,1.0224719101123596,0.0,0.07559943582510571,0.6189207966651227,0.41065482796892344,2613.2579690617818,558368.8851216785,3.6882352941176473,3.5714285714285716,10.72928802603204,0.4234730059587426,0.39805319484873636,-0.22904671215915345,-0.35216670271829265,0.0,0.41065482796892344,1,1,3,2,2,3,5,0,1,0,2,0,0,0,5,2,2,2,2613.2579690617818,558368.8851216785,3.6882352941176473,3.5714285714285716,10.72928802603204,0.4234730059587426,0.39805319484873636,-0.22904671215915345,-0.35216670271829265,0.0,0.41065482796892344,1,1,3,2,2,3,5,0,1,0,2,0,0,0,5,2,2,2
1301,UT,Salt Lake County,186468.3914197359,260659.05911724424,230595.70729901953,339376.54400899913,363256.8951246056,395911.2094320432,483019.96516869444,558433.4705990483,541991.3302694204,0.05555555555555555,0.7388888888888889,4.011111111111111,1157.1405761553415,1228.2886249852286,1314.5041804637897,1445.6752989704376,1700.252745425789,1756.551960996624,48.0,3997.0833333333335,3019.9166666666665,2506.25,2875.25,2918.9166666666665,1169.0833333333333,1537.4166666666667,1544.75,1719.9166666666667,2091.1666666666665,1410.8333333333333,1064.9166666666667,37.333333333333336,25.916666666666668,14.333333333333334,20.5,37.0,123.83333333333333,46.0,68.83333333333333,184.08333333333334,136.33333333333334,141.66666666666666,426.24242424242425,6.957575757575757,6.366666666666666,6.090909090909091,30.727272727272727,0.04254545454545455,39499.0,49.0,35.0,13.34286492375817,-0.02854226182915775,0.12438176392646498,0.37158093575029827,0.016802059789817362,0.15072551220898853,0.28485406016363646,-0.24518606024808026,-0.4907547620945245,-0.3808324046707689,0.015187085180998702,0.1646550290939318,-0.033444631474378435,0.8048780487804879,1.581395348837209,0.427652733118971,0.039119804400977856,-0.23042100497962886,1.0581113801452784,1756.551960996624,541991.3302694204,4.011111111111111,6.957575757575757,13.34286492375817,0.37158093575029827,0.28485406016363646,-0.033444631474378435,-0.3808324046707689,0.427652733118971,1.0581113801452784,1,1,1,0,5,3,6,6,0,0,0,2,2,2,0,5,5,5,1756.551960996624,541991.3302694204,4.011111111111111,6.957575757575757,13.34286492375817,0.37158093575029827,0.28485406016363646,-0.033444631474378435,-0.3808324046707689,0.427652733118971,1.0581113801452784,1,1,1,0,5,3,6,6,0,0,0,2,2,2,0,5,5,5
1306,CA,San Bernardino County,168103.5264160524,245851.30928723566,178488.54648924028,300799.14411394397,308813.61569536355,325863.67606204655,396457.2321506722,464992.9960319911,459516.83941861615,-0.07692307692307693,-0.3782051282051282,3.253846153846154,1828.8420033752313,1887.609942945157,1969.6263252824078,2198.6836653361543,2335.5420136102384,2298.3111675007485,13.0,20705.166666666668,15008.583333333334,11496.916666666666,12906.25,11570.916666666666,5625.583333333333,5533.166666666667,5517.833333333333,5778.75,6761.75,4972.083333333333,3743.6666666666665,56.916666666666664,45.0,22.25,29.416666666666668,45.0,455.0833333333333,239.91666666666666,225.25,196.27272727272728,295.4166666666667,317.75,1134.4347826086957,4.708695652173913,3.3130434782608695,3.4782608695652173,18.391304347826086,0.015521739130434782,1430.0,6.0,71.0,10.918040293083335,-0.017208606247788284,0.15553336597296183,0.4267906247235581,0.030688020073621317,0.117234606152797,0.30728479235928957,-0.24706276711639988,-0.44634648328218784,-0.35216670271829265,-0.10346408393866027,0.0064365083391923926,-0.22904671215915348,0.5297450424929178,1.0224719101123596,0.0,0.07559943582510571,0.6189207966651227,0.41065482796892344,2298.3111675007485,459516.83941861615,3.253846153846154,4.708695652173913,10.918040293083335,0.4267906247235581,0.30728479235928957,-0.22904671215915348,-0.35216670271829265,0.0,0.41065482796892344,1,1,3,0,3,3,6,0,1,0,2,0,0,0,5,2,2,2,2298.3111675007485,459516.83941861615,3.253846153846154,4.708695652173913,10.918040293083335,0.4267906247235581,0.30728479235928957,-0.22904671215915348,-0.35216670271829265,0.0,0.41065482796892344,1,1,3,0,3,3,6,0,1,0,2,0,0,0,5,2,2,2
1315,NM,Sandoval County,,,,249437.5185104197,262247.9855835672,278868.95354327635,309139.6857290896,352595.3461339627,363106.1165687584,-0.375,0.25,4.033333333333333,996.8058194789513,1059.6634293764027,1133.0447508725038,1278.6402978842625,1603.7951714581827,1728.477129888915,62.0,3693.8333333333335,2740.0833333333335,2119.8333333333335,1890.4166666666667,1829.9166666666667,835.0833333333334,1103.5833333333333,1121.0,1217.4166666666667,1252.4166666666667,951.5833333333334,722.4166666666666,50.75,34.416666666666664,18.083333333333332,17.833333333333332,26.25,50.583333333333336,49.5,65.41666666666667,75.5,63.666666666666664,81.08333333333333,2623.0,0.9,0.4,1.0,3.0,0.009,23765.0,35.0,43.0,7.712962963055555,0.027707245629223352,0.1711616015217813,0.36291486894258285,0.07799733233867903,0.23319354795253383,0.3916581532095281,-0.24082669235484724,-0.4231818484263757,-0.4065986720514752,-0.03200352655940048,-0.13676389653274632,-0.3321675131534929,0.47196261682243,0.45161290322580655,-0.2372881355932203,0.27356020942408377,0.07395143487858713,0.23949044585987245,1728.477129888915,363106.1165687584,4.033333333333333,0.9,7.712962963055555,0.36291486894258285,0.3916581532095281,-0.3321675131534929,-0.4065986720514752,-0.2372881355932203,0.23949044585987245,1,2,3,1,4,0,0,3,8,0,2,0,0,0,6,6,6,6,1728.477129888915,363106.1165687584,4.033333333333333,0.9,7.712962963055555,0.36291486894258285,0.3916581532095281,-0.3321675131534929,-0.4065986720514752,-0.2372881355932203,0.23949044585987245,1,2,3,1,4,0,0,3,8,0,2,0,0,0,6,6,6,6
1318,CA,Santa Clara County,589487.587757336,741683.9091481146,794137.9670615051,1380312.742710311,1384451.7063091393,1396940.59498222,1580953.392039504,1807399.508341447,1720671.0164893807,-0.8357142857142856,-2.8535714285714286,-0.5732142857142858,2922.3180822407453,3044.122374355126,3006.550877001513,2972.444154974855,3241.6337889945744,3490.305283759548,36.0,3034.8333333333335,2527.8333333333335,2705.0833333333335,2399.0,1768.25,1583.3333333333333,1348.1666666666667,1260.8333333333333,1267.0833333333333,1834.8333333333333,1273.75,989.75,38.916666666666664,34.833333333333336,28.666666666666668,29.666666666666668,32.0,125.83333333333333,114.91666666666667,52.916666666666664,78.91666666666667,49.25,38.166666666666664,457.47058823529414,6.67843137254902,6.929411764705882,6.215686274509804,40.84313725490196,0.04686274509803922,1437.0,6.0,85.0,13.554883720920001,-0.0445349068050006,0.0883299936644388,0.23412197555955197,0.02326122321885173,0.11361333979847528,0.10179442184018994,-0.22296368989205104,-0.4605777091470615,-0.2188753699440973,-0.2629220508545227,-0.3463232802439851,-0.30048790136480513,0.07865168539325838,0.11627906976744182,-0.08133971291866035,-0.22504230118443322,-0.5163674762407604,-0.278740157480315,3490.305283759548,1720671.0164893807,-0.5732142857142858,6.67843137254902,13.554883720920001,0.23412197555955197,0.10179442184018994,-0.30048790136480513,-0.2188753699440973,-0.08133971291866035,-0.278740157480315,0,0,2,4,1,4,2,7,6,1,1,3,3,3,3,3,3,1,3490.305283759548,1720671.0164893807,-0.5732142857142858,6.67843137254902,13.554883720920001,0.23412197555955197,0.10179442184018994,-0.30048790136480513,-0.2188753699440973,-0.08133971291866035,-0.278740157480315,0,0,2,4,1,4,2,7,6,1,1,3,3,3,3,3,3,1
1319,FL,Sarasota County,219975.72868031784,267977.39254819683,221240.52878466484,307379.31890580227,312786.2780646124,324995.2808541382,390769.9616741787,517014.4179613047,529311.5683893274,-0.14583333333333334,0.2041666666666667,4.983333333333333,1423.4158774048208,1485.4028237976263,1545.672829917429,2042.0061580893537,2397.327427261173,2557.419596631591,73.0,8996.916666666666,7321.5,4101.0,3949.1666666666665,5736.833333333333,1861.8333333333333,1951.9166666666667,1958.3333333333333,2143.25,2737.0833333333335,1924.8333333333333,1544.5833333333333,85.83333333333333,67.0,26.416666666666668,23.25,46.666666666666664,236.0,209.66666666666666,267.0833333333333,290.25,256.25,384.5,1339.8,4.205,2.9450000000000003,4.7,24.15,0.01345,2600.0,12.0,115.0,11.730158730206348,0.025993694863238246,0.3538855558347707,0.6319342868384891,0.0445481108866785,0.2515555873727704,0.5903667445527465,-0.19754957139146248,-0.43568275232151016,-0.27932656790699484,0.4526693395231061,0.3988864504592375,-0.21644016481140024,1.0071684587813619,0.7665615141955834,-0.3034825870646767,0.5004878048780488,0.32472006890611543,0.43962558502340104,2557.419596631591,529311.5683893274,4.983333333333333,4.205,11.730158730206348,0.6319342868384891,0.5903667445527465,-0.21644016481140024,-0.27932656790699484,-0.3034825870646767,0.43962558502340104,1,1,3,2,2,3,5,1,3,0,2,0,4,4,4,4,1,0,2557.419596631591,529311.5683893274,4.983333333333333,4.205,11.730158730206348,0.6319342868384891,0.5903667445527465,-0.21644016481140024,-0.27932656790699484,-0.3034825870646767,0.43962558502340104,1,1,3,2,2,3,5,1,3,0,2,0,4,4,4,4,1,0
1320,NY,Saratoga County,137711.58443443323,206722.79754888595,204250.75583139903,236402.12519865623,241460.55395064072,251004.4057297594,281907.06050787884,311664.6213372591,327476.5242384243,0.2863636363636364,0.9227272727272727,2.9954545454545456,1394.77334748854,1442.7120687562974,1533.6480636601493,1432.0169070353234,1645.122519101738,1618.9471695696625,64.0,2786.1666666666665,1947.166666666667,2263.5833333333335,2182.0,1722.916666666667,500.0,675.25,610.6666666666666,626.1666666666666,940.25,836.5833333333335,696.25,65.75,56.75,28.41666666666667,28.25,30.5,28.5,18.666666666666668,21.916666666666668,57.33333333333334,39.416666666666664,24.16666666666667,1101.0,4.7,2.5,3.0,10.0,0.016,23926.0,36.0,91.0,7.858513189539568,0.0511566969441134,0.16028955561383926,0.3038460654150576,0.04891800134603233,0.21244078053296794,0.3229547706969749,-0.16774579141348744,-0.2595054506780112,0.1119244077721587,-0.210395661472655,-0.23885432389647684,-0.11516733715655225,0.07964601769911504,0.0733137829912023,-0.46255506607929514,-0.38689217758985195,-0.5784883720930233,0.10266159695817491,1618.9471695696625,327476.5242384243,2.9954545454545456,4.7,7.858513189539568,0.3038460654150576,0.3229547706969749,-0.11516733715655225,0.1119244077721587,-0.46255506607929514,0.10266159695817491,1,2,0,3,0,5,1,8,4,0,2,0,0,5,2,0,4,9,1618.9471695696625,327476.5242384243,2.9954545454545456,4.7,7.858513189539568,0.3038460654150576,0.3229547706969749,-0.11516733715655225,0.1119244077721587,-0.46255506607929514,0.10266159695817491,1,2,0,3,0,5,1,8,4,0,2,0,0,5,2,0,4,9
1322,NE,Sarpy County,157132.5347080627,173692.12331632047,171829.34096674641,216995.2061017831,227290.0897480485,242915.86469063573,273162.6328556311,304697.48409511644,320268.1467001206,0.29090909090909095,1.2727272727272727,4.418181818181818,,1046.3491778601542,1064.8216919021943,1162.2741981182921,1237.6672033051775,1326.1572418099631,59.0,3360.583333333334,2611.5833333333335,2156.0,1920.25,1815.083333333333,1150.0833333333333,1270.3333333333333,1142.75,1231.25,1339.1666666666667,1085.5,868.6666666666665,51.75,42.0,18.25,17.333333333333332,21.583333333333332,156.0,122.66666666666669,144.33333333333334,153.66666666666666,144.91666666666666,147.5,2170.8888888888887,2.022222222222222,1.488888888888889,1.0,6.666666666666667,0.006222222222222222,21567.0,31.0,153.0,8.105839416072993,0.055625546005731906,0.1763648112060832,0.3249581010095264,0.072429012371899,0.16353372940411146,0.28726212341469026,-0.1997543374788884,-0.3513378967019291,-0.2944839255499154,-0.0547671744130539,-0.15812461348175638,-0.3049873958964869,0.24519230769230774,0.18264840182648398,-0.4861111111111112,0.01782633697527321,-0.04013015184381773,0.02193995381062349,1326.1572418099631,320268.1467001206,4.418181818181818,2.022222222222222,8.105839416072993,0.3249581010095264,0.28726212341469026,-0.3049873958964869,-0.2944839255499154,-0.4861111111111112,0.02193995381062349,1,2,0,1,4,0,0,3,8,0,2,0,0,0,6,6,6,6,1326.1572418099631,320268.1467001206,4.418181818181818,2.022222222222222,8.105839416072993,0.3249581010095264,0.28726212341469026,-0.3049873958964869,-0.2944839255499154,-0.4861111111111112,0.02193995381062349,1,2,0,1,4,0,0,3,8,0,2,0,0,0,6,6,6,6
1333,MN,Scott County,237250.72796683415,260987.0137176743,225929.01100894331,310718.6413424053,324608.7470747724,342939.4561254119,386291.72967823094,426809.2405901102,422975.2359073753,0.0,0.6444444444444444,1.5666666666666667,,,1463.6466462038882,1549.1013568324606,1688.3336854746933,1767.01767056455,16.0,13697.25,12149.833333333334,10140.666666666666,8983.833333333334,7853.0,5123.666666666667,5345.083333333333,5358.75,5545.25,6049.833333333333,4629.166666666667,3558.6666666666665,47.583333333333336,40.666666666666664,26.916666666666668,28.666666666666668,36.583333333333336,559.75,511.9166666666667,545.9166666666666,602.3333333333334,526.0,439.6666666666667,2346.6666666666665,1.7,1.1333333333333333,1.6666666666666667,4.333333333333333,0.024000000000000004,16041.0,27.0,139.0,8.33606557362295,-0.008338180743130544,0.09557121691118022,0.23399129823312087,0.04673701722585228,0.12613782220140587,0.19188714904453685,-0.23125112511251134,-0.4117744290476322,-0.35824955292066785,-0.12587425560729465,-0.22559332062323312,-0.35365368523573715,0.27616279069767447,0.35913312693498456,-0.10040983606557366,-0.16413181242078576,-0.27006087437742116,-0.19462677453823835,1767.01767056455,422975.2359073753,1.5666666666666667,1.7,8.33606557362295,0.23399129823312087,0.19188714904453685,-0.35365368523573715,-0.35824955292066785,-0.10040983606557366,-0.19462677453823835,0,2,0,1,4,6,4,2,8,0,0,1,1,1,1,1,0,3,1767.01767056455,422975.2359073753,1.5666666666666667,1.7,8.33606557362295,0.23399129823312087,0.19188714904453685,-0.35365368523573715,-0.35824955292066785,-0.10040983606557366,-0.19462677453823835,0,2,0,1,4,6,4,2,8,0,0,1,1,1,1,1,0,3
1340,FL,Seminole County,152886.58325142044,222287.21260468833,157523.9170863975,239233.82636539804,255059.90806043966,272803.1723875797,310830.75077764795,375261.8780059814,397457.6686213694,0.22307692307692306,0.6384615384615385,4.069230769230769,1314.5618181233724,1374.5528491411972,1415.7437199246199,1587.033578303099,1859.9149578898164,1926.8452731501761,22.0,13215.0,11511.0,9090.5,8699.25,9367.916666666666,3420.6666666666665,4115.833333333333,4131.75,3941.1666666666665,5244.916666666667,4092.0833333333335,2882.8333333333335,52.0,44.0,26.583333333333332,22.833333333333332,39.25,829.9166666666666,522.9166666666666,397.6666666666667,464.25,447.25,516.6666666666666,1708.4166666666667,3.2083333333333335,2.6416666666666666,1.6666666666666667,11.25,0.011666666666666667,2601.0,12.0,117.0,9.660283687710638,0.059686272586979366,0.2796456029595134,0.45769466942101455,0.03598134725791363,0.20264431325944343,0.3537384983900924,-0.29550962223806126,-0.4503566945772891,-0.2685330063010106,0.07686486382925724,0.03051720660763061,-0.18617699012538738,0.7189781021897811,0.4764890282131662,-0.10795454545454544,0.15520775107136192,0.11290612098366533,0.29924559932942146,1926.8452731501761,397457.6686213694,4.069230769230769,3.2083333333333335,9.660283687710638,0.45769466942101455,0.3537384983900924,-0.18617699012538738,-0.2685330063010106,-0.10795454545454544,0.29924559932942146,1,1,3,2,2,3,5,0,1,0,2,0,0,0,5,2,2,2,1926.8452731501761,397457.6686213694,4.069230769230769,3.2083333333333335,9.660283687710638,0.45769466942101455,0.3537384983900924,-0.18617699012538738,-0.2685330063010106,-0.10795454545454544,0.29924559932942146,1,1,3,2,2,3,5,0,1,0,2,0,0,0,5,2,2,2
1353,TN,Shelby County,129193.06455714315,130582.5666354295,111679.57622500806,147218.9407681742,157465.0603411475,171017.89009169443,200232.02240601173,231534.34176238434,233433.62242749587,-0.02121212121212121,0.4696969696969697,3.984848484848485,1080.2359464192432,1125.9851035929282,1163.0574449128856,1258.029987103158,1302.7465826313862,1380.2595705047206,44.0,5140.583333333333,3864.8333333333335,3580.3333333333335,3704.0833333333335,4214.0,1512.4166666666667,1853.3333333333333,1879.8333333333333,1993.4166666666667,2241.0,1971.9166666666667,1490.5,50.583333333333336,36.833333333333336,27.416666666666668,29.166666666666668,42.666666666666664,95.33333333333333,70.91666666666667,82.41666666666667,132.25,186.58333333333334,153.5,1549.642857142857,3.55,2.225,3.4642857142857144,23.785714285714285,0.0165,37643.0,47.0,157.0,10.954883227251592,-0.0020756120098360145,0.1702440992797649,0.4178672738626605,0.042401202949362414,0.13715163057002008,0.2914518967533644,-0.24413641550099313,-0.33489513609995536,-0.252288783913716,0.13766338950257595,0.17698538311144207,0.09034455992065199,0.4628571428571427,0.5562310030395136,0.15837104072398175,-0.17731129968736048,0.16068052930056712,0.8624873609706774,1380.2595705047206,233433.62242749587,3.984848484848485,3.55,10.954883227251592,0.4178672738626605,0.2914518967533644,0.09034455992065199,-0.252288783913716,0.15837104072398175,0.8624873609706774,1,1,3,2,5,3,6,0,0,0,2,0,0,0,5,2,2,2,1380.2595705047206,233433.62242749587,3.984848484848485,3.55,10.954883227251592,0.4178672738626605,0.2914518967533644,0.09034455992065199,-0.252288783913716,0.15837104072398175,0.8624873609706774,1,1,3,2,5,3,6,0,0,0,2,0,0,0,5,2,2,2
