,state code,county code,area,state abbv
14134,26,29,Boyne City city,MI
14135,26,29,Boyne Valley township,MI
14136,26,29,Chandler township,MI
14137,26,29,Charlevoix city,MI
14138,26,29,Charlevoix township,MI
14139,26,29,East Jordan city,MI
14140,26,29,Evangeline township,MI
14141,26,29,Eveline township,MI
14142,26,29,Hayes township,MI
14143,26,29,Hudson township,MI
14144,26,29,Marion township,MI
14145,26,29,Melrose township,MI
14146,26,29,Norwood township,MI
14147,26,29,Peaine township,MI
14148,26,29,St. James township,MI
14149,26,29,South Arm township,MI
14150,26,29,Wilson township,MI
14151,26,31,Aloha township,MI
14152,26,31,Beaugrand township,MI
14153,26,31,Benton township,MI
14154,26,31,Burt township,MI
14155,26,31,Cheboygan city,MI
14156,26,31,Ellis township,MI
14157,26,31,Forest township,MI
14158,26,31,Grant township,MI
14159,26,31,Hebron township,MI
14160,26,31,Inverness township,MI
14161,26,31,Koehler township,MI
14162,26,31,Mackinaw township,MI
14163,26,31,Mentor township,MI
14164,26,31,Mullett township,MI
14165,26,31,Munro township,MI
14166,26,31,Nunda township,MI
14167,26,31,Tuscarora township,MI
14168,26,31,Walker township,MI
14169,26,31,Waverly township,MI
14170,26,31,Wilmot township,MI
14171,26,33,Bay Mills township,MI
14172,26,33,Bruce township,MI
14173,26,33,Chippewa township,MI
14174,26,33,Dafter township,MI
14175,26,33,Detour township,MI
14176,26,33,Drummond township,MI
14177,26,33,Hulbert township,MI
14178,26,33,Kinross charter township,MI
14179,26,33,Pickford township,MI
14180,26,33,Raber township,MI
14181,26,33,Rudyard township,MI
14182,26,33,Sault Ste. Marie city,MI
14183,26,33,Soo township,MI
14184,26,33,Sugar Island township,MI
14185,26,33,Superior township,MI
14186,26,33,Trout Lake township,MI
14187,26,33,Whitefish township,MI
14188,26,35,Arthur township,MI
14189,26,35,Clare city,MI
14190,26,35,Franklin township,MI
14191,26,35,Freeman township,MI
14192,26,35,Frost township,MI
14193,26,35,Garfield township,MI
14194,26,35,Grant township,MI
14195,26,35,Greenwood township,MI
14196,26,35,Hamilton township,MI
14197,26,35,Harrison city,MI
14198,26,35,Hatton township,MI
14199,26,35,Hayes township,MI
14200,26,35,Lincoln township,MI
14201,26,35,Redding township,MI
14202,26,35,Sheridan township,MI
14203,26,35,Summerfield township,MI
14204,26,35,Surrey township,MI
14205,26,35,Winterfield township,MI
14206,26,37,Bath charter township,MI
14207,26,37,Bengal township,MI
14208,26,37,Bingham township,MI
14209,26,37,Dallas township,MI
14210,26,37,DeWitt city,MI
14211,26,37,DeWitt charter township,MI
14212,26,37,Duplain township,MI
14213,26,37,Eagle township,MI
14214,26,37,East Lansing city,MI
14215,26,37,Essex township,MI
14216,26,37,Grand Ledge city,MI
14217,26,37,Greenbush township,MI
14218,26,37,Lansing city,MI
14219,26,37,Lebanon township,MI
14220,26,37,Olive township,MI
14221,26,37,Ovid city,MI
14222,26,37,Ovid township,MI
14223,26,37,Riley township,MI
14224,26,37,St. Johns city,MI
14225,26,37,Victor township,MI
14226,26,37,Watertown charter township,MI
14227,26,37,Westphalia township,MI
14228,26,39,Beaver Creek township,MI
14229,26,39,Frederic township,MI
14230,26,39,Grayling city,MI
14231,26,39,Grayling charter township,MI
14232,26,39,Lovells township,MI
14233,26,39,Maple Forest township,MI
14234,26,39,South Branch township,MI
14235,26,41,Baldwin township,MI
14236,26,41,Bark River township,MI
14237,26,41,Bay de Noc township,MI
14238,26,41,Brampton township,MI
14239,26,41,Cornell township,MI
14240,26,41,Ensign township,MI
14241,26,41,Escanaba city,MI
14242,26,41,Escanaba township,MI
14243,26,41,Fairbanks township,MI
14244,26,41,Ford River township,MI
14245,26,41,Garden township,MI
14246,26,41,Gladstone city,MI
14247,26,41,Maple Ridge township,MI
14248,26,41,Masonville township,MI
14249,26,41,Nahma township,MI
14250,26,41,Wells township,MI
14251,26,43,Breen township,MI
14252,26,43,Breitung charter township,MI
14253,26,43,Felch township,MI
14254,26,43,Iron Mountain city,MI
14255,26,43,Kingsford city,MI
14256,26,43,Norway city,MI
14257,26,43,Norway township,MI
14258,26,43,Sagola township,MI
14259,26,43,Waucedah township,MI
14260,26,43,West Branch township,MI
14261,26,45,Bellevue township,MI
14262,26,45,Benton township,MI
14263,26,45,Brookfield township,MI
14264,26,45,Carmel township,MI
14265,26,45,Charlotte city,MI
14266,26,45,Chester township,MI
14267,26,45,Delta charter township,MI
14268,26,45,Eaton township,MI
14269,26,45,Eaton Rapids city,MI
14270,26,45,Eaton Rapids township,MI
14271,26,45,Grand Ledge city,MI
14272,26,45,Hamlin township,MI
14273,26,45,Kalamo township,MI
14274,26,45,Lansing city,MI
14275,26,45,Olivet city,MI
14276,26,45,Oneida charter township,MI
14277,26,45,Potterville city,MI
14278,26,45,Roxand township,MI
14279,26,45,Sunfield township,MI
14280,26,45,Vermontville township,MI
14281,26,45,Walton township,MI
14282,26,45,Windsor charter township,MI
14283,26,47,Bear Creek township,MI
14284,26,47,Bliss township,MI
14285,26,47,Carp Lake township,MI
14286,26,47,Center township,MI
14287,26,47,Cross Village township,MI
14288,26,47,Friendship township,MI
14289,26,47,Harbor Springs city,MI
14290,26,47,Littlefield township,MI
14291,26,47,Little Traverse township,MI
14292,26,47,McKinley township,MI
14293,26,47,Maple River township,MI
14294,26,47,Petoskey city,MI
14295,26,47,Pleasantview township,MI
14296,26,47,Readmond township,MI
14297,26,47,Resort township,MI
14298,26,47,Springvale township,MI
14299,26,47,Wawatam township,MI
14300,26,47,West Traverse township,MI
14301,26,49,Argentine township,MI
14302,26,49,Atlas township,MI
14303,26,49,Burton city,MI
14304,26,49,Clayton charter township,MI
14305,26,49,Clio city,MI
14306,26,49,Davison city,MI
14307,26,49,Davison township,MI
14308,26,49,Fenton city,MI
14309,26,49,Fenton charter township,MI
14310,26,49,Flint city,MI
14311,26,49,Flint charter township,MI
14312,26,49,Flushing city,MI
14313,26,49,Flushing charter township,MI
14314,26,49,Forest township,MI
14315,26,49,Gaines township,MI
14316,26,49,Genesee charter township,MI
14317,26,49,Grand Blanc city,MI
14318,26,49,Grand Blanc charter township,MI
14319,26,49,Linden city,MI
14320,26,49,Montrose city,MI
14321,26,49,Montrose charter township,MI
14322,26,49,Mount Morris city,MI
14323,26,49,Mount Morris township,MI
14324,26,49,Mundy township,MI
14325,26,49,Richfield township,MI
14326,26,49,Swartz Creek city,MI
14327,26,49,Thetford township,MI
14328,26,49,Vienna charter township,MI
14329,26,51,Beaverton city,MI
14330,26,51,Beaverton township,MI
14331,26,51,Bentley township,MI
14332,26,51,Billings township,MI
14333,26,51,Bourret township,MI
14334,26,51,Buckeye township,MI
14335,26,51,Butman township,MI
14336,26,51,Clement township,MI
14337,26,51,Gladwin city,MI
14338,26,51,Gladwin township,MI
14339,26,51,Grim township,MI
14340,26,51,Grout township,MI
14341,26,51,Hay township,MI
14342,26,51,Sage township,MI
14343,26,51,Secord township,MI
14344,26,51,Sherman township,MI
14345,26,51,Tobacco township,MI
14346,26,53,Bessemer city,MI
14347,26,53,Bessemer township,MI
14348,26,53,Erwin township,MI
14349,26,53,Ironwood city,MI
14350,26,53,Ironwood charter township,MI
14351,26,53,Marenisco township,MI
14352,26,53,Wakefield city,MI
14353,26,53,Wakefield township,MI
14354,26,53,Watersmeet township,MI
14355,26,55,Acme township,MI
14356,26,55,Blair township,MI
14357,26,55,East Bay township,MI
14358,26,55,Fife Lake township,MI
14359,26,55,Garfield charter township,MI
14360,26,55,Grant township,MI
14361,26,55,Green Lake township,MI
14362,26,55,Long Lake township,MI
14363,26,55,Mayfield township,MI
14364,26,55,Paradise township,MI
14365,26,55,Peninsula township,MI
14366,26,55,Traverse City city,MI
14367,26,55,Union township,MI
14368,26,55,Whitewater township,MI
14369,26,57,Alma city,MI
14370,26,57,Arcada township,MI
14371,26,57,Bethany township,MI
14372,26,57,Elba township,MI
14373,26,57,Emerson township,MI
14374,26,57,Fulton township,MI
14375,26,57,Hamilton township,MI
14376,26,57,Ithaca city,MI
14377,26,57,Lafayette township,MI
14378,26,57,Newark township,MI
14379,26,57,New Haven township,MI
14380,26,57,North Shade township,MI
14381,26,57,North Star township,MI
14382,26,57,Pine River township,MI
14383,26,57,St. Louis city,MI
14384,26,57,Seville township,MI
14385,26,57,Sumner township,MI
14386,26,57,Washington township,MI
14387,26,57,Wheeler township,MI
14388,26,59,Adams township,MI
14389,26,59,Allen township,MI
14390,26,59,Amboy township,MI
14391,26,59,Cambria township,MI
14392,26,59,Camden township,MI
14393,26,59,Fayette township,MI
14394,26,59,Hillsdale city,MI
14395,26,59,Hillsdale township,MI
14396,26,59,Jefferson township,MI
14397,26,59,Jonesville city,MI
14398,26,59,Litchfield city,MI
14399,26,59,Litchfield township,MI
14400,26,59,Moscow township,MI
14401,26,59,Pittsford township,MI
14402,26,59,Ransom township,MI
14403,26,59,Reading city,MI
14404,26,59,Reading township,MI
14405,26,59,Scipio township,MI
14406,26,59,Somerset township,MI
14407,26,59,Wheatland township,MI
14408,26,59,Woodbridge township,MI
14409,26,59,Wright township,MI
14410,26,61,Adams township,MI
14411,26,61,Calumet charter township,MI
14412,26,61,Chassell township,MI
14413,26,61,Duncan township,MI
14414,26,61,Elm River township,MI
14415,26,61,Franklin township,MI
14416,26,61,Hancock city,MI
14417,26,61,Hancock township,MI
14418,26,61,Houghton city,MI
14419,26,61,Laird township,MI
14420,26,61,Osceola township,MI
14421,26,61,Portage charter township,MI
14422,26,61,Quincy township,MI
14423,26,61,Schoolcraft township,MI
14424,26,61,Stanton township,MI
14425,26,61,Torch Lake township,MI
14426,26,63,Bad Axe city,MI
14427,26,63,Bingham township,MI
14428,26,63,Bloomfield township,MI
14429,26,63,Brookfield township,MI
14430,26,63,Caseville city,MI
14431,26,63,Caseville township,MI
14432,26,63,Chandler township,MI
14433,26,63,Colfax township,MI
14434,26,63,Dwight township,MI
14435,26,63,Fairhaven township,MI
14436,26,63,Gore township,MI
14437,26,63,Grant township,MI
14438,26,63,Harbor Beach city,MI
14439,26,63,Hume township,MI
14440,26,63,Huron township,MI
14441,26,63,Lake township,MI
14442,26,63,Lincoln township,MI
14443,26,63,McKinley township,MI
14444,26,63,Meade township,MI
14445,26,63,Oliver township,MI
14446,26,63,Paris township,MI
14447,26,63,Pointe Aux Barques township,MI
14448,26,63,Port Austin township,MI
14449,26,63,Rubicon township,MI
14450,26,63,Sand Beach township,MI
14451,26,63,Sebewaing township,MI
14452,26,63,Sheridan township,MI
14453,26,63,Sherman township,MI
14454,26,63,Sigel township,MI
14455,26,63,Verona township,MI
14456,26,63,Winsor township,MI
14457,26,65,Alaiedon township,MI
14458,26,65,Aurelius township,MI
14459,26,65,Bunker Hill township,MI
14460,26,65,Delhi charter township,MI
14461,26,65,East Lansing city,MI
14462,26,65,Ingham township,MI
14463,26,65,Lansing city,MI
14464,26,65,Lansing charter township,MI
14465,26,65,Leroy township,MI
14466,26,65,Leslie city,MI
14467,26,65,Leslie township,MI
14468,26,65,Locke township,MI
14469,26,65,Mason city,MI
14470,26,65,Meridian charter township,MI
14471,26,65,Onondaga township,MI
14472,26,65,Stockbridge township,MI
14473,26,65,Vevay township,MI
14474,26,65,Wheatfield township,MI
14475,26,65,White Oak township,MI
14476,26,65,Williamston city,MI
14477,26,65,Williamstown township,MI
14478,26,67,Belding city,MI
14479,26,67,Berlin township,MI
14480,26,67,Boston township,MI
14481,26,67,Campbell township,MI
14482,26,67,Danby township,MI
14483,26,67,Easton township,MI
14484,26,67,Ionia city,MI
14485,26,67,Ionia township,MI
14486,26,67,Keene township,MI
14487,26,67,Lyons township,MI
14488,26,67,North Plains township,MI
14489,26,67,Odessa township,MI
14490,26,67,Orange township,MI
14491,26,67,Orleans township,MI
14492,26,67,Otisco township,MI
14493,26,67,Portland city,MI
14494,26,67,Portland township,MI
14495,26,67,Ronald township,MI
14496,26,67,Sebewa township,MI
14497,26,69,Alabaster township,MI
14498,26,69,Au Sable charter township,MI
14499,26,69,Baldwin township,MI
14500,26,69,Burleigh township,MI
14501,26,69,East Tawas city,MI
14502,26,69,Grant township,MI
14503,26,69,Oscoda charter township,MI
14504,26,69,Plainfield township,MI
14505,26,69,Reno township,MI
14506,26,69,Sherman township,MI
14507,26,69,Tawas township,MI
14508,26,69,Tawas City city,MI
14509,26,69,Whittemore city,MI
14510,26,69,Wilber township,MI
14511,26,71,Bates township,MI
14512,26,71,Caspian city,MI
14513,26,71,Crystal Falls city,MI
14514,26,71,Crystal Falls township,MI
14515,26,71,Gaastra city,MI
14516,26,71,Hematite township,MI
14517,26,71,Iron River city,MI
14518,26,71,Iron River township,MI
14519,26,71,Mansfield township,MI
14520,26,71,Mastodon township,MI
14521,26,71,Stambaugh township,MI
14522,26,73,Broomfield township,MI
14523,26,73,Chippewa township,MI
14524,26,73,Clare city,MI
14525,26,73,Coe township,MI
14526,26,73,Coldwater township,MI
14527,26,73,Deerfield township,MI
14528,26,73,Denver township,MI
14529,26,73,Fremont township,MI
14530,26,73,Gilmore township,MI
14531,26,73,Isabella township,MI
14532,26,73,Lincoln township,MI
14533,26,73,Mount Pleasant city,MI
14534,26,73,Nottawa township,MI
14535,26,73,Rolland township,MI
14536,26,73,Sherman township,MI
14537,26,73,Union charter township,MI
14538,26,73,Vernon township,MI
14539,26,73,Wise township,MI
14540,26,75,Blackman charter township,MI
14541,26,75,Columbia township,MI
14542,26,75,Concord township,MI
14543,26,75,Grass Lake charter township,MI
14544,26,75,Hanover township,MI
14545,26,75,Henrietta township,MI
14546,26,75,Jackson city,MI
14547,26,75,Leoni township,MI
14548,26,75,Liberty township,MI
14549,26,75,Napoleon township,MI
14550,26,75,Norvell township,MI
14551,26,75,Parma township,MI
14552,26,75,Pulaski township,MI
14553,26,75,Rives township,MI
14554,26,75,Sandstone township,MI
14555,26,75,Spring Arbor township,MI
14556,26,75,Springport township,MI
14557,26,75,Summit township,MI
14558,26,75,Tompkins township,MI
14559,26,75,Waterloo township,MI
14560,26,77,Alamo township,MI
14561,26,77,Brady township,MI
14562,26,77,Charleston township,MI
14563,26,77,Climax township,MI
14564,26,77,Comstock charter township,MI
14565,26,77,Cooper charter township,MI
14566,26,77,Galesburg city,MI
14567,26,77,Kalamazoo city,MI
14568,26,77,Kalamazoo charter township,MI
14569,26,77,Oshtemo charter township,MI
14570,26,77,Parchment city,MI
14571,26,77,Pavilion township,MI
14572,26,77,Portage city,MI
14573,26,77,Prairie Ronde township,MI
14574,26,77,Richland township,MI
14575,26,77,Ross township,MI
14576,26,77,Schoolcraft township,MI
14577,26,77,Texas charter township,MI
14578,26,77,Wakeshma township,MI
14579,26,79,Bear Lake township,MI
14580,26,79,Blue Lake township,MI
14581,26,79,Boardman township,MI
14582,26,79,Clearwater township,MI
14583,26,79,Coldsprings township,MI
14584,26,79,Excelsior township,MI
14585,26,79,Garfield township,MI
14586,26,79,Kalkaska township,MI
14587,26,79,Oliver township,MI
14588,26,79,Orange township,MI
14589,26,79,Rapid River township,MI
14590,26,79,Springfield township,MI
14591,26,81,Ada township,MI
14592,26,81,Algoma township,MI
14593,26,81,Alpine township,MI
14594,26,81,Bowne township,MI
14595,26,81,Byron township,MI
14596,26,81,Caledonia township,MI
14597,26,81,Cannon township,MI
14598,26,81,Cascade charter township,MI
14599,26,81,Cedar Springs city,MI
14600,26,81,Courtland township,MI
14601,26,81,East Grand Rapids city,MI
14602,26,81,Gaines charter township,MI
14603,26,81,Grand Rapids city,MI
14604,26,81,Grand Rapids charter township,MI
14605,26,81,Grandville city,MI
14606,26,81,Grattan township,MI
14607,26,81,Kentwood city,MI
14608,26,81,Lowell city,MI
14609,26,81,Lowell charter township,MI
14610,26,81,Nelson township,MI
14611,26,81,Oakfield township,MI
14612,26,81,Plainfield charter township,MI
14613,26,81,Rockford city,MI
14614,26,81,Solon township,MI
14615,26,81,Sparta township,MI
14616,26,81,Spencer township,MI
14617,26,81,Tyrone township,MI
14618,26,81,Vergennes township,MI
14619,26,81,Walker city,MI
14620,26,81,Wyoming city,MI
14621,26,83,Allouez township,MI
14622,26,83,Eagle Harbor township,MI
14623,26,83,Grant township,MI
14624,26,83,Houghton township,MI
14625,26,83,Sherman township,MI
14626,26,85,Chase township,MI
14627,26,85,Cherry Valley township,MI
14628,26,85,Dover township,MI
14629,26,85,Eden township,MI
14630,26,85,Elk township,MI
14631,26,85,Ellsworth township,MI
14632,26,85,Lake township,MI
14633,26,85,Newkirk township,MI
14634,26,85,Peacock township,MI
14635,26,85,Pinora township,MI
14636,26,85,Pleasant Plains township,MI
14637,26,85,Sauble township,MI
14638,26,85,Sweetwater township,MI
14639,26,85,Webber township,MI
14640,26,85,Yates township,MI
14641,26,87,Almont township,MI
14642,26,87,Arcadia township,MI
14643,26,87,Attica township,MI
14644,26,87,Brown City city,MI
14645,26,87,Burlington township,MI
14646,26,87,Burnside township,MI
14647,26,87,Deerfield township,MI
14648,26,87,Dryden township,MI
14649,26,87,Elba township,MI
14650,26,87,Goodland township,MI
14651,26,87,Hadley township,MI
14652,26,87,Imlay township,MI
14653,26,87,Imlay City city,MI
14654,26,87,Lapeer city,MI
14655,26,87,Lapeer township,MI
14656,26,87,Marathon township,MI
14657,26,87,Mayfield township,MI
14658,26,87,Metamora township,MI
14659,26,87,North Branch township,MI
14660,26,87,Oregon township,MI
14661,26,87,Rich township,MI
14662,26,89,Bingham township,MI
14663,26,89,Centerville township,MI
14664,26,89,Cleveland township,MI
14665,26,89,Elmwood charter township,MI
14666,26,89,Empire township,MI
14667,26,89,Glen Arbor township,MI
14668,26,89,Kasson township,MI
14669,26,89,Leelanau township,MI
14670,26,89,Leland township,MI
14671,26,89,Solon township,MI
14672,26,89,Suttons Bay township,MI
14673,26,89,Traverse City city,MI
14674,26,91,Adrian city,MI
14675,26,91,Adrian township,MI
14676,26,91,Blissfield township,MI
14677,26,91,Cambridge township,MI
14678,26,91,Clinton township,MI
14679,26,91,Deerfield township,MI
14680,26,91,Dover township,MI
14681,26,91,Fairfield township,MI
14682,26,91,Franklin township,MI
14683,26,91,Hudson city,MI
14684,26,91,Hudson township,MI
14685,26,91,Macon township,MI
14686,26,91,Madison charter township,MI
14687,26,91,Medina township,MI
14688,26,91,Morenci city,MI
14689,26,91,Ogden township,MI
14690,26,91,Palmyra township,MI
14691,26,91,Raisin township,MI
14692,26,91,Ridgeway township,MI
14693,26,91,Riga township,MI
14694,26,91,Rollin township,MI
14695,26,91,Rome township,MI
14696,26,91,Seneca township,MI
14697,26,91,Tecumseh city,MI
14698,26,91,Tecumseh township,MI
14699,26,91,Woodstock township,MI
14700,26,93,Brighton city,MI
14701,26,93,Brighton township,MI
14702,26,93,Cohoctah township,MI
14703,26,93,Conway township,MI
14704,26,93,Deerfield township,MI
14705,26,93,Fenton city,MI
14706,26,93,Genoa township,MI
14707,26,93,Green Oak township,MI
14708,26,93,Hamburg township,MI
14709,26,93,Handy township,MI
14710,26,93,Hartland township,MI
14711,26,93,Howell city,MI
14712,26,93,Howell township,MI
14713,26,93,Iosco township,MI
14714,26,93,Marion township,MI
14715,26,93,Oceola township,MI
14716,26,93,Putnam township,MI
14717,26,93,Tyrone township,MI
14718,26,93,Unadilla township,MI
14719,26,95,Columbus township,MI
14720,26,95,Lakefield township,MI
14721,26,95,McMillan township,MI
14722,26,95,Pentland township,MI
14723,26,97,Bois Blanc township,MI
14724,26,97,Brevort township,MI
14725,26,97,Clark township,MI
14726,26,97,Garfield township,MI
14727,26,97,Hendricks township,MI
14728,26,97,Hudson township,MI
14729,26,97,Mackinac Island city,MI
14730,26,97,Marquette township,MI
14731,26,97,Moran township,MI
